Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46451287,6144212,19631,1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",1148744,"R16.2 - Instituciones seguras y fiables mediante el uso del Blockchain para prevención de corrupción institucional, tanto pública como privada",43064564,NA,2020-10-27 10:44:48 UTC,2020-10-27 10:44:48 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46482103,6146897,19631,1148744,"R16.2 - Instituciones seguras y fiables mediante el uso del Blockchain para prevención de corrupción institucional, tanto pública como privada",1148743,R16.1 - Machine Learning como herramienta de soporte para anticipación de incidencia del crimen y mejora de la respuesta de seguridad,43064565,NA,2020-10-28 14:58:05 UTC,2020-10-28 14:58:05 UTC,NA,"",TRUE,e9059123c3c42af3ad263500c15927eb,ODS16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
Bounce,NA,46568003,6157529,19631,1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",1148744,"R16.2 - Instituciones seguras y fiables mediante el uso del Blockchain para prevención de corrupción institucional, tanto pública como privada",43064564,NA,2020-11-10 21:17:44 UTC,2020-11-10 21:17:44 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46879635,6174308,19631,1148743,R16.1 - Machine Learning como herramienta de soporte para anticipación de incidencia del crimen y mejora de la respuesta de seguridad,1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",43064567,NA,2020-11-24 13:17:28 UTC,2020-11-24 13:17:28 UTC,NA,"",TRUE,767edab042e1b65e04d1bf138615ee16,ODS16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",DIRECT_VISIT,FALSE,NA
Bounce,NA,46905643,6177057,19631,1148743,R16.1 - Machine Learning como herramienta de soporte para anticipación de incidencia del crimen y mejora de la respuesta de seguridad,1148746,R16.4 - Sistemas expertos auto-adaptativos para procesamiento judicial como soporte de integración del sistema judicial para la ciudadanía,43064569,NA,2020-11-26 09:42:53 UTC,2020-11-26 09:42:53 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS16,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905674,6177088,19631,1148744,"R16.2 - Instituciones seguras y fiables mediante el uso del Blockchain para prevención de corrupción institucional, tanto pública como privada",1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",43064566,NA,2020-11-26 09:43:12 UTC,2020-11-26 09:43:12 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS16,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905675,6177089,19631,1148746,R16.4 - Sistemas expertos auto-adaptativos para procesamiento judicial como soporte de integración del sistema judicial para la ciudadanía,1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",43064570,NA,2020-11-26 09:43:13 UTC,2020-11-26 09:43:13 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS16,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905693,6177107,19631,1148744,"R16.2 - Instituciones seguras y fiables mediante el uso del Blockchain para prevención de corrupción institucional, tanto pública como privada",1148746,R16.4 - Sistemas expertos auto-adaptativos para procesamiento judicial como soporte de integración del sistema judicial para la ciudadanía,43064571,NA,2020-11-26 09:43:27 UTC,2020-11-26 09:43:27 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS16,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905710,6177124,19631,1148746,R16.4 - Sistemas expertos auto-adaptativos para procesamiento judicial como soporte de integración del sistema judicial para la ciudadanía,1148743,R16.1 - Machine Learning como herramienta de soporte para anticipación de incidencia del crimen y mejora de la respuesta de seguridad,43064572,NA,2020-11-26 09:43:34 UTC,2020-11-26 09:43:34 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS16,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905742,6177156,19631,1148743,R16.1 - Machine Learning como herramienta de soporte para anticipación de incidencia del crimen y mejora de la respuesta de seguridad,1148745,"R16.3 - Combinación de técnicas de IA con otras soluciones tecnológicas (drones, IoT, etc.) como herramientas integradas para la lucha contra el crimen",43064567,NA,2020-11-26 09:44:02 UTC,2020-11-26 09:44:02 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS16,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
