Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46451286,6144211,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064544,NA,2020-10-27 10:44:04 UTC,2020-10-27 10:44:04 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46567999,6157525,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064544,NA,2020-11-10 21:16:06 UTC,2020-11-10 21:16:06 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905636,6177050,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064545,NA,2020-11-26 09:42:48 UTC,2020-11-26 09:42:48 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS15,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905672,6177086,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064546,NA,2020-11-26 09:43:10 UTC,2020-11-26 09:43:10 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905673,6177087,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064544,NA,2020-11-26 09:43:11 UTC,2020-11-26 09:43:11 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905692,6177106,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064547,NA,2020-11-26 09:43:26 UTC,2020-11-26 09:43:26 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905709,6177123,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064548,NA,2020-11-26 09:43:33 UTC,2020-11-26 09:43:33 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905740,6177154,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064549,NA,2020-11-26 09:44:01 UTC,2020-11-26 09:44:01 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905741,6177155,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064550,NA,2020-11-26 09:44:02 UTC,2020-11-26 09:44:02 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905784,6177192,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064551,NA,2020-11-26 09:50:26 UTC,2020-11-26 09:50:26 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905785,6177193,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,43064552,NA,2020-11-26 09:50:26 UTC,2020-11-26 09:50:26 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905804,6177212,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064553,NA,2020-11-26 09:50:34 UTC,2020-11-26 09:50:34 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905835,6177243,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064554,NA,2020-11-26 09:52:15 UTC,2020-11-26 09:52:15 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905836,6177244,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064545,NA,2020-11-26 09:52:15 UTC,2020-11-26 09:52:15 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905855,6177263,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064551,NA,2020-11-26 09:52:22 UTC,2020-11-26 09:52:22 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905887,6177295,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064554,NA,2020-11-26 09:54:26 UTC,2020-11-26 09:54:26 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905888,6177296,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064555,NA,2020-11-26 09:54:26 UTC,2020-11-26 09:54:26 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905907,6177315,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064549,NA,2020-11-26 09:54:33 UTC,2020-11-26 09:54:33 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905924,6177332,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,43064556,NA,2020-11-26 09:54:40 UTC,2020-11-26 09:54:40 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905955,6177363,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064546,NA,2020-11-26 09:54:59 UTC,2020-11-26 09:54:59 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905956,6177364,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064557,NA,2020-11-26 09:54:59 UTC,2020-11-26 09:54:59 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905989,6177397,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064549,NA,2020-11-26 09:55:40 UTC,2020-11-26 09:55:40 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905990,6177398,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064555,NA,2020-11-26 09:55:41 UTC,2020-11-26 09:55:41 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906009,6177417,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064555,NA,2020-11-26 09:55:48 UTC,2020-11-26 09:55:48 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906046,6177454,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,43064558,NA,2020-11-26 10:20:58 UTC,2020-11-26 10:20:58 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906047,6177455,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064545,NA,2020-11-26 10:20:59 UTC,2020-11-26 10:20:59 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906066,6177474,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064551,NA,2020-11-26 10:21:07 UTC,2020-11-26 10:21:07 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,http://allourideas.org/ODS15?locale=es,FALSE,NA
Bounce,NA,46906098,6177506,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064559,NA,2020-11-26 10:21:38 UTC,2020-11-26 10:21:38 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906099,6177507,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,43064544,NA,2020-11-26 10:21:38 UTC,2020-11-26 10:21:38 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906118,6177526,19630,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064550,NA,2020-11-26 10:21:45 UTC,2020-11-26 10:21:45 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906149,6177557,19630,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,43064549,NA,2020-11-26 10:24:09 UTC,2020-11-26 10:24:09 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906150,6177558,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064554,NA,2020-11-26 10:24:09 UTC,2020-11-26 10:24:09 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906169,6177577,19630,1148741,R15.4 - Incorporación de sensores inteligentes con tecnologías IoT para detección inteligente en tiempo real,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064547,NA,2020-11-26 10:24:21 UTC,2020-11-26 10:24:21 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906200,6177608,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,43064558,NA,2020-11-26 10:26:16 UTC,2020-11-26 10:26:16 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906201,6177609,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148742,R15.5 - Big Data para integrar y analizar de manera eficiente los datos recogidos en amplias zonas,43064545,NA,2020-11-26 10:26:17 UTC,2020-11-26 10:26:17 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906220,6177628,19630,1148739,R15.2 - IA para detección temprana de enfermedades en los cultivos y reducir pérdidas,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064554,NA,2020-11-26 10:26:24 UTC,2020-11-26 10:26:24 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906251,6177659,19630,1148740,R15.3 - IA para optimizar el consumo de agua en cultivos,1148738,R15.1 - IA para predicción y detección temprana de incendios mediante imágenes aéreas y/o sensores,43064559,NA,2020-11-26 10:27:36 UTC,2020-11-26 10:27:36 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS15,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
