Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46451284,6144209,19629,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,43064538,NA,2020-10-27 10:42:22 UTC,2020-10-27 10:42:22 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46537958,6153395,19629,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",43064539,NA,2020-11-05 09:08:11 UTC,2020-11-05 09:08:11 UTC,NA,"",TRUE,6ddfe54998f187742b3bc9bddafcc347,ODS14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",DIRECT_VISIT,FALSE,NA
Bounce,NA,46567996,6157522,19629,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",43064539,NA,2020-11-10 21:14:41 UTC,2020-11-10 21:14:41 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46888305,6175422,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064540,NA,2020-11-25 09:15:25 UTC,2020-11-25 09:15:25 UTC,NA,"",TRUE,4d7bce3eb5e704b3f9a5ad3b3548192e,ODS14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
Bounce,NA,46905639,6177053,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064542,NA,2020-11-26 09:42:50 UTC,2020-11-26 09:42:50 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS14,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905670,6177084,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064540,NA,2020-11-26 09:43:09 UTC,2020-11-26 09:43:09 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS14,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905671,6177085,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064540,NA,2020-11-26 09:43:10 UTC,2020-11-26 09:43:10 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS14,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905691,6177105,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",43064543,NA,2020-11-26 09:43:25 UTC,2020-11-26 09:43:25 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS14,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905708,6177122,19629,1148736,R14.2 - Tecnologías de monitorización oceánica de alta fiabilidad y bajo coste,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",43064543,NA,2020-11-26 09:43:33 UTC,2020-11-26 09:43:33 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS14,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905738,6177152,19629,1148735,"R14.1 - Tecnologías de detección, cuantificación y seguimiento de detritos plásticos marinos de amplio radio de acción",1148737,R14.3 - Tecnología blockchain para la gestión segura de sistemas de información y gestión de ecosistemas oceánicos,43064542,NA,2020-11-26 09:44:01 UTC,2020-11-26 09:44:01 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS14,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
