Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46448928,6143761,19610,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,1148253,"R5.2 - Desarrollo, y cumplimiento, de una legislación contundente en defensa de las mujeres y niñas",43055052,NA,2020-10-26 16:19:56 UTC,2020-10-26 16:19:56 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",http://www.allourideas.org/questions/new,FALSE,NA
Bounce,NA,46567874,6157484,19610,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,43055053,NA,2020-11-10 20:56:36 UTC,2020-11-10 20:56:36 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46865125,6172907,19610,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,1148253,"R5.2 - Desarrollo, y cumplimiento, de una legislación contundente en defensa de las mujeres y niñas",43055055,NA,2020-11-21 20:53:32 UTC,2020-11-21 20:53:32 UTC,NA,"",TRUE,da8c3f8efa48edbfb43d2dd3e2d8cbdc,ODS5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46879761,6174341,19610,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,1148253,"R5.2 - Desarrollo, y cumplimiento, de una legislación contundente en defensa de las mujeres y niñas",43055052,NA,2020-11-24 14:39:54 UTC,2020-11-24 14:39:54 UTC,NA,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
Bounce,NA,46905645,6177059,19610,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,43055062,NA,2020-11-26 09:42:53 UTC,2020-11-26 09:42:53 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS5,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905652,6177066,19610,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,43055062,NA,2020-11-26 09:42:58 UTC,2020-11-26 09:42:58 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905653,6177067,19610,1148253,"R5.2 - Desarrollo, y cumplimiento, de una legislación contundente en defensa de las mujeres y niñas",1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,43055059,NA,2020-11-26 09:42:58 UTC,2020-11-26 09:42:58 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905682,6177096,19610,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,43055063,NA,2020-11-26 09:43:19 UTC,2020-11-26 09:43:19 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905699,6177113,19610,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,43055063,NA,2020-11-26 09:43:30 UTC,2020-11-26 09:43:30 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905720,6177134,19610,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,43055058,NA,2020-11-26 09:43:54 UTC,2020-11-26 09:43:54 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905721,6177135,19610,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,1148254,R5.3 - IA para la detección de sesgos de género en procesos de selección u órganos deliberativos,43055056,NA,2020-11-26 09:43:55 UTC,2020-11-26 09:43:55 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905764,6177172,19610,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,43055058,NA,2020-11-26 09:50:18 UTC,2020-11-26 09:50:18 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905765,6177173,19610,1148252,R5.1 - Formación básica y especializada en nuevas tecnologías para niñas y mujeres,1148255,R5.4 - IA para la detección de contenidos y comportamientos denigrantes o discriminatorios hacia mujeres y niñas en redes sociales,43055058,NA,2020-11-26 09:50:19 UTC,2020-11-26 09:50:19 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS5,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
