Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46448905,6143757,19609,1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,43055032,NA,2020-10-26 16:18:27 UTC,2020-10-26 16:18:27 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46527744,6152492,19609,1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055033,NA,2020-11-04 08:18:42 UTC,2020-11-04 08:18:42 UTC,NA,"",TRUE,e9059123c3c42af3ad263500c15927eb,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",DIRECT_VISIT,FALSE,NA
Bounce,NA,46564949,6157250,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,43055034,NA,2020-11-10 16:48:27 UTC,2020-11-10 16:48:27 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46567855,6157482,19609,1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,43055032,NA,2020-11-10 20:54:47 UTC,2020-11-10 20:54:47 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46879748,6174340,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148250,R4.4 - Asistentes conversacionales en la gestión académica y en la evaluación de la calidad recibida,43055037,NA,2020-11-24 14:38:22 UTC,2020-11-24 14:38:22 UTC,NA,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46879888,6174355,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,43055040,NA,2020-11-24 15:00:25 UTC,2020-11-24 15:00:25 UTC,NA,"",TRUE,7518f220dff57bdf5d6cbb41f2c11030,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46888282,6175409,19609,1148250,R4.4 - Asistentes conversacionales en la gestión académica y en la evaluación de la calidad recibida,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",43055042,NA,2020-11-25 08:41:03 UTC,2020-11-25 08:41:03 UTC,NA,"",TRUE,e18f7d5cb50fa1bd093a477d8ce8d784,ODS4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,http://allourideas.org/ODS4?locale=es,FALSE,NA
Stopped_Voting_Or_Skipping,NA,46888451,6175444,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148247,R4.1 - IA para la personalización del aprendizaje y la educación inclusiva,43055040,NA,2020-11-25 10:17:41 UTC,2020-11-25 10:17:41 UTC,NA,"",TRUE,65f0f326c3a83faf04400a531e6d3a1f,ODS4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",DIRECT_VISIT,FALSE,NA
Bounce,NA,46905603,6177040,19609,1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,1148251,R4.5 - Uso universal de frameworks institucionales que garanticen el tratamiento de la información de cualquier estudiante con equidad y seguridad,43055043,NA,2020-11-26 09:31:55 UTC,2020-11-26 09:31:55 UTC,NA,"",TRUE,a7102cee987b82cfcda5fa14ff699349,ODS4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905640,6177054,19609,1148248,"R4.2 - Uso de técnicas de realidad virtual/realidad aumentada y apps para móvil en la divulgación de contenidos docentes, y soporte a la educación bajo distintos estilos de aprendizaje",1148249,R4.3 - Formación abierta y gratuita con contenidos recomendados para favorecer el aprendizaje de por vida y el aprendizaje ubicuo,43055034,NA,2020-11-26 09:42:52 UTC,2020-11-26 09:42:52 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS4,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
