Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
38095028,6174343,19615,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,1148277,R10.1 - Banca digital personalizada contra la brecha económica,43055488,46879733,1148278,1148277,2020-11-24 14:42:14 UTC,2020-11-24 14:42:14 UTC,426.515,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095029,6174343,19615,1148279,R10.3 - Análisis de polarización social en redes sociales para combatir comportamientos discriminatorios,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,43055489,46879789,1148279,1148280,2020-11-24 14:42:23 UTC,2020-11-24 14:42:23 UTC,9.036,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095030,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,43055486,46879790,1148278,1148280,2020-11-24 14:42:27 UTC,2020-11-24 14:42:27 UTC,3.93,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095031,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,43055486,46879792,1148278,1148280,2020-11-24 14:42:30 UTC,2020-11-24 14:42:30 UTC,2.469,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095032,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,43055486,46879793,1148278,1148280,2020-11-24 14:42:35 UTC,2020-11-24 14:42:35 UTC,5.148,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095033,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148279,R10.3 - Análisis de polarización social en redes sociales para combatir comportamientos discriminatorios,43055489,46879794,1148279,1148280,2020-11-24 14:42:45 UTC,2020-11-24 14:42:45 UTC,9.79,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095034,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,43055486,46879795,1148278,1148280,2020-11-24 14:42:49 UTC,2020-11-24 14:42:49 UTC,2.95,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095035,6174343,19615,1148278,R10.2 - Tecnologías para fomentar una participación ciudadana no discriminatoria,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,43055490,46879796,1148280,1148278,2020-11-24 14:42:51 UTC,2020-11-24 14:42:51 UTC,2.413,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095036,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148277,R10.1 - Banca digital personalizada contra la brecha económica,43055491,46879797,1148280,1148277,2020-11-24 14:42:54 UTC,2020-11-24 14:42:54 UTC,2.347,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095037,6174343,19615,1148279,R10.3 - Análisis de polarización social en redes sociales para combatir comportamientos discriminatorios,1148277,R10.1 - Banca digital personalizada contra la brecha económica,43055492,46879798,1148277,1148279,2020-11-24 14:42:57 UTC,2020-11-24 14:42:57 UTC,2.382,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
38095038,6174343,19615,1148280,R10.4 - Apoyo a pequeñas y medianas empresas en recursos digitales para la globalización y ventaja competitiva,1148279,R10.3 - Análisis de polarización social en redes sociales para combatir comportamientos discriminatorios,43055493,46879799,1148280,1148279,2020-11-24 14:43:03 UTC,2020-11-24 14:43:03 UTC,5.722,"",TRUE,edffb1674ed4e49cc2c204f8c1ec1192,ODS10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",DIRECT_VISIT,FALSE,NA
