Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46448963,6143773,19617,1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,43055518,NA,2020-10-26 16:30:35 UTC,2020-10-26 16:30:35 UTC,NA,"",TRUE,a2707e31d6e7862d49313975dff1b17f,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46554099,6155506,19617,1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,43055519,NA,2020-11-08 11:43:10 UTC,2020-11-08 11:43:10 UTC,NA,"",TRUE,aaba10a91c297785650671ebe89f4d73,ODS12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46567981,6157516,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,43055520,NA,2020-11-10 21:10:44 UTC,2020-11-10 21:10:44 UTC,NA,"",TRUE,b53150a67d3ff4c1134ab165d3d5ac09,ODS12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905635,6177047,19617,1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",43055521,NA,2020-11-26 09:42:48 UTC,2020-11-26 09:42:48 UTC,NA,"",TRUE,cf6711860e7f5b3790f0b07f9a91dbfc,ODS12,Mozilla/5.0 (TweetmemeBot/4.0; +http://datasift.com/bot.html) Gecko/20100101 Firefox/31.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905666,6177080,19617,1148287,R12.2 - Big data e inteligencia artificial sobre series de datos de procesos de producción y pautas de consumo,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",43055522,NA,2020-11-26 09:43:07 UTC,2020-11-26 09:43:07 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905667,6177081,19617,1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",43055523,NA,2020-11-26 09:43:07 UTC,2020-11-26 09:43:07 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905689,6177103,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",43055524,NA,2020-11-26 09:43:24 UTC,2020-11-26 09:43:24 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905706,6177120,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148289,R12.4 - Realidad aumentada para informar a los consumidores de los aspectos de sostenibilidad relacionados con los productos que consumen,43055525,NA,2020-11-26 09:43:32 UTC,2020-11-26 09:43:32 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905734,6177148,19617,1148288,R12.3 - Gemelos digitales que permitan el estudio de la sostenibilidad y la experimentación “virtual” sobre procesos de producción,1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",43055526,NA,2020-11-26 09:43:59 UTC,2020-11-26 09:43:59 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905735,6177149,19617,1148286,"R12.1 - Tecnologías IoT en factorías de producción, redes de suministro y lugares habituales de consumo para una mayor sensorización de los procesos de producción y hábitos de consumo",1148290,"R12.5 - Sistemas de ayuda a la decisión, sistemas de recomendaciones y blockchain para mejorar la sostenibilidad en procesos productivos y una mayor transparencia en la comunicación entre productores y consumidores",43055524,NA,2020-11-26 09:44:00 UTC,2020-11-26 09:44:00 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS12,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
